,Unnamed: 0,Unnamed: 0.2,targetApp,lifecycle:transition,eventType,target.sheetName,timeStamp,target.workbookName,case:concept:name,case:description,url,target.name,target.value,Column,Row,idx,Task,target.id,target.innerText,target.tagName,content
12076,12076,12076,Web,complete,clickButton,,2019-02-22 11:12:24.139000+00:00,,826,instance with id 826,,,,,,825,CopyPasteStuff,,B2,,
12077,12077,12077,Web,complete,insertValue,,2019-02-22 11:12:27.529000+00:00,,826,instance with id 826,,,182381,,,825,CopyPasteStuff,,ID,,
12078,12078,12078,Excel,complete,copy,,2019-02-22 11:12:29.889000+00:00,,826,instance with id 826,,,Au 58124829 XT,B,1.0,825,CopyPasteStuff,B1.0,,,
12079,12079,12079,Web,complete,paste,,2019-02-22 11:12:33.823000+00:00,,826,instance with id 826,,,Au 58124829 XT,,,825,CopyPasteStuff,,Special code,,
12080,12080,12080,Excel,complete,copy,,2019-02-22 11:12:35.353000+00:00,,826,instance with id 826,,,Melbourne 123,B,2.0,825,CopyPasteStuff,B2.0,,,
12081,12081,12081,Web,complete,paste,,2019-02-22 11:12:39.060000+00:00,,826,instance with id 826,,,Melbourne 123,,,825,CopyPasteStuff,,Area,,
12082,12082,12082,Web,complete,clickButton,,2019-02-22 11:12:41.305000+00:00,,826,instance with id 826,,,,,,825,CopyPasteStuff,,OK,,
12083,12083,12083,Excel,complete,openFile,Sheet1,2019-02-22 11:12:51.305000+00:00,data.xls,827,instance with id 827,,,,,,826,CopyPasteStuff,,,,
12084,12084,12084,Web,complete,goToUrl,,2019-02-22 11:13:04.750000+00:00,,827,instance with id 827,www.webpage.com,,,,,826,CopyPasteStuff,,,,
12085,12085,12085,Web,complete,insertValue,,2019-02-22 11:13:13.060000+00:00,,827,instance with id 827,,,Frank01,,,826,CopyPasteStuff,,username,,
12086,12086,12086,Web,complete,insertValue,,2019-02-22 11:13:23.155000+00:00,,827,instance with id 827,,,LittleFrank123,,,826,CopyPasteStuff,,password,,
12087,12087,12087,Web,complete,clickButton,,2019-02-22 11:13:29.076000+00:00,,827,instance with id 827,,,,,,826,CopyPasteStuff,,confirm,,
12088,12088,12088,Web,complete,waitResponse,,2019-02-22 11:13:32.665000+00:00,,827,instance with id 827,www.webpage.com/ok,,,,,826,CopyPasteStuff,,,,
12089,12089,12089,Web,complete,clickButton,,2019-02-22 11:13:32.887000+00:00,,827,instance with id 827,,,,,,826,CopyPasteStuff,,Button1,,
12090,12090,12090,Web,complete,clickButton,,2019-02-22 11:13:35.706000+00:00,,827,instance with id 827,,,,,,826,CopyPasteStuff,,B2,,
12091,12091,12091,Web,complete,insertValue,,2019-02-22 11:13:37.249000+00:00,,827,instance with id 827,,,182381,,,826,CopyPasteStuff,,ID,,
12092,12092,12092,Excel,complete,copy,,2019-02-22 11:13:40.091000+00:00,,827,instance with id 827,,,Au 58124829 XT,B,1.0,826,CopyPasteStuff,B1.0,,,
12093,12093,12093,Web,complete,paste,,2019-02-22 11:13:43.365000+00:00,,827,instance with id 827,,,Au 58124829 XT,,,826,CopyPasteStuff,,Special code,,
12094,12094,12094,Excel,complete,copy,,2019-02-22 11:13:46.978000+00:00,,827,instance with id 827,,,Melbourne 123,B,2.0,826,CopyPasteStuff,B2.0,,,
12095,12095,12095,Web,complete,paste,,2019-02-22 11:13:50.088000+00:00,,827,instance with id 827,,,Melbourne 123,,,826,CopyPasteStuff,,Area,,
12096,12096,12096,Web,complete,clickButton,,2019-02-22 11:13:53.079000+00:00,,827,instance with id 827,,,,,,826,CopyPasteStuff,,OK,,
12097,12097,12097,Excel,complete,openFile,Sheet1,2019-02-22 11:14:03.079000+00:00,data.xls,828,instance with id 828,,,,,,827,CopyPasteStuff,,,,
12098,12098,12098,Web,complete,goToUrl,,2019-02-22 11:14:09.443000+00:00,,828,instance with id 828,www.webpage.com,,,,,827,CopyPasteStuff,,,,
12099,12099,12099,Web,complete,insertValue,,2019-02-22 11:14:14.655000+00:00,,828,instance with id 828,,,Frank01,,,827,CopyPasteStuff,,username,,
12100,12100,12100,Web,complete,insertValue,,2019-02-22 11:14:28.703000+00:00,,828,instance with id 828,,,LittleFrank123,,,827,CopyPasteStuff,,password,,
12101,12101,12101,Web,complete,clickButton,,2019-02-22 11:14:36.232000+00:00,,828,instance with id 828,,,,,,827,CopyPasteStuff,,confirm,,
12102,12102,12102,Web,complete,waitResponse,,2019-02-22 11:14:38.444000+00:00,,828,instance with id 828,www.webpage.com/wrong,,,,,827,CopyPasteStuff,,,,
12103,12103,12103,Excel,complete,insertValue,,2019-02-22 11:14:45.112000+00:00,,828,instance with id 828,,,Wrong log-in,A,10.0,827,CopyPasteStuff,A10.0,,,
12104,12104,12104,Excel,complete,insertValue,,2019-02-22 11:14:47.639000+00:00,,828,instance with id 828,,,Wrong log-in,B,10.0,827,CopyPasteStuff,B10.0,,,
12105,12105,12105,Excel,complete,insertValue,,2019-02-22 11:14:51.506000+00:00,,828,instance with id 828,,,Wrong log-in,C,10.0,827,CopyPasteStuff,C10.0,,,
12106,12106,12106,Web,complete,clickButton,,2019-02-22 11:14:52.914000+00:00,,828,instance with id 828,,,,,,827,CopyPasteStuff,,cancel,,
12107,12107,12107,Excel,complete,openFile,Sheet1,2019-02-22 11:15:02.914000+00:00,data.xls,829,instance with id 829,,,,,,827,CopyPasteStuff,,,,
12108,12108,12108,Web,complete,goToUrl,,2019-02-22 11:15:02.914000+00:00,,829,instance with id 829,www.webpage.com,,,,,828,CopyPasteStuff,,,,
12109,12109,12109,Web,complete,insertValue,,2019-02-22 11:15:17.471000+00:00,,829,instance with id 829,,,Frank01,,,828,CopyPasteStuff,,username,,
12110,12110,12110,Web,complete,insertValue,,2019-02-22 11:15:31.908000+00:00,,829,instance with id 829,,,LittleFrank123,,,828,CopyPasteStuff,,password,,
12111,12111,12111,Web,complete,clickButton,,2019-02-22 11:15:43.037000+00:00,,829,instance with id 829,,,,,,828,CopyPasteStuff,,confirm,,
12112,12112,12112,Web,complete,waitResponse,,2019-02-22 11:15:43.647000+00:00,,829,instance with id 829,www.webpage.com/ok,,,,,828,CopyPasteStuff,,,,
12113,12113,12113,Web,complete,clickButton,,2019-02-22 11:15:50.066000+00:00,,829,instance with id 829,,,,,,828,CopyPasteStuff,,Button1,,
12114,12114,12114,Web,complete,clickButton,,2019-02-22 11:15:52.951000+00:00,,829,instance with id 829,,,,,,828,CopyPasteStuff,,B2,,
12115,12115,12115,Web,complete,insertValue,,2019-02-22 11:15:55.779000+00:00,,829,instance with id 829,,,182381,,,828,CopyPasteStuff,,ID,,
12116,12116,12116,Excel,complete,copy,,2019-02-22 11:15:59.492000+00:00,,829,instance with id 829,,,Au 58124829 XT,B,1.0,828,CopyPasteStuff,B1.0,,,
12117,12117,12117,Web,complete,paste,,2019-02-22 11:16:02.999000+00:00,,829,instance with id 829,,,Au 58124829 XT,,,828,CopyPasteStuff,,Special code,,
12118,12118,12118,Excel,complete,copy,,2019-02-22 11:16:05.282000+00:00,,829,instance with id 829,,,Melbourne 123,B,2.0,828,CopyPasteStuff,B2.0,,,
12119,12119,12119,Web,complete,paste,,2019-02-22 11:16:08.072000+00:00,,829,instance with id 829,,,Melbourne 123,,,828,CopyPasteStuff,,Area,,
12120,12120,12120,Web,complete,clickButton,,2019-02-22 11:16:10.944000+00:00,,829,instance with id 829,,,,,,828,CopyPasteStuff,,OK,,
12121,12121,12121,Excel,complete,openFile,Sheet1,2019-02-22 11:16:20.944000+00:00,data.xls,830,instance with id 830,,,,,,829,CopyPasteStuff,,,,
12122,12122,12122,Web,complete,goToUrl,,2019-02-22 11:16:35.459000+00:00,,830,instance with id 830,www.webpage.com,,,,,829,CopyPasteStuff,,,,
12123,12123,12123,Web,complete,insertValue,,2019-02-22 11:16:49.909000+00:00,,830,instance with id 830,,,Frank01,,,829,CopyPasteStuff,,username,,
12124,12124,12124,Web,complete,insertValue,,2019-02-22 11:17:00.448000+00:00,,830,instance with id 830,,,LittleFrank123,,,829,CopyPasteStuff,,password,,
12125,12125,12125,Web,complete,clickButton,,2019-02-22 11:17:01.694000+00:00,,830,instance with id 830,,,,,,829,CopyPasteStuff,,confirm,,
12126,12126,12126,Web,complete,waitResponse,,2019-02-22 11:17:04.401000+00:00,,830,instance with id 830,www.webpage.com/error,,,,,829,CopyPasteStuff,,,,
12127,12127,12127,Web,complete,goToUrl,,2019-02-22 11:17:15.022000+00:00,,830,instance with id 830,www.webpage.com,,,,,829,CopyPasteStuff,,,,
12128,12128,12128,Web,complete,insertValue,,2019-02-22 11:17:21.022000+00:00,,830,instance with id 830,,,Frank01,,,829,CopyPasteStuff,,username,,
12129,12129,12129,Web,complete,insertValue,,2019-02-22 11:17:32.135000+00:00,,830,instance with id 830,,,LittleFrank123,,,829,CopyPasteStuff,,password,,
12130,12130,12130,Web,complete,clickButton,,2019-02-22 11:17:37.297000+00:00,,830,instance with id 830,,,,,,829,CopyPasteStuff,,confirm,,
12131,12131,12131,Web,complete,waitResponse,,2019-02-22 11:17:41.196000+00:00,,830,instance with id 830,www.webpage.com/wrong,,,,,829,CopyPasteStuff,,,,
12132,12132,12132,Excel,complete,insertValue,,2019-02-22 11:17:45.163000+00:00,,830,instance with id 830,,,Wrong log-in,A,10.0,829,CopyPasteStuff,A10.0,,,
12133,12133,12133,Excel,complete,insertValue,,2019-02-22 11:17:48.626000+00:00,,830,instance with id 830,,,Wrong log-in,B,10.0,829,CopyPasteStuff,B10.0,,,
12134,12134,12134,Excel,complete,insertValue,,2019-02-22 11:17:52.900000+00:00,,830,instance with id 830,,,Wrong log-in,C,10.0,829,CopyPasteStuff,C10.0,,,
12135,12135,12135,Web,complete,clickButton,,2019-02-22 11:17:56.300000+00:00,,830,instance with id 830,,,,,,829,CopyPasteStuff,,cancel,,
12136,12136,12136,Excel,complete,openFile,Sheet1,2019-02-22 11:18:06.300000+00:00,data.xls,831,instance with id 831,,,,,,830,CopyPasteStuff,,,,
12137,12137,12137,Web,complete,goToUrl,,2019-02-22 11:18:13.577000+00:00,,831,instance with id 831,www.webpage.com,,,,,830,CopyPasteStuff,,,,
12138,12138,12138,Web,complete,insertValue,,2019-02-22 11:18:17.140000+00:00,,831,instance with id 831,,,Frank01,,,830,CopyPasteStuff,,username,,
12139,12139,12139,Web,complete,insertValue,,2019-02-22 11:18:23.041000+00:00,,831,instance with id 831,,,LittleFrank123,,,830,CopyPasteStuff,,password,,
12140,12140,12140,Web,complete,clickButton,,2019-02-22 11:18:30.629000+00:00,,831,instance with id 831,,,,,,830,CopyPasteStuff,,confirm,,
12141,12141,12141,Web,complete,waitResponse,,2019-02-22 11:18:33.476000+00:00,,831,instance with id 831,www.webpage.com/wrong,,,,,830,CopyPasteStuff,,,,
12142,12142,12142,Excel,complete,insertValue,,2019-02-22 11:18:42.349000+00:00,,831,instance with id 831,,,Wrong log-in,A,10.0,830,CopyPasteStuff,A10.0,,,
12143,12143,12143,Excel,complete,insertValue,,2019-02-22 11:18:45.589000+00:00,,831,instance with id 831,,,Wrong log-in,B,10.0,830,CopyPasteStuff,B10.0,,,
12144,12144,12144,Excel,complete,insertValue,,2019-02-22 11:18:49.108000+00:00,,831,instance with id 831,,,Wrong log-in,C,10.0,830,CopyPasteStuff,C10.0,,,
12145,12145,12145,Web,complete,clickButton,,2019-02-22 11:18:51.558000+00:00,,831,instance with id 831,,,,,,830,CopyPasteStuff,,cancel,,
12146,12146,12146,Excel,complete,openFile,Sheet1,2019-02-22 11:19:01.558000+00:00,data.xls,832,instance with id 832,,,,,,831,CopyPasteStuff,,,,
12147,12147,12147,Web,complete,goToUrl,,2019-02-22 11:19:14.047000+00:00,,832,instance with id 832,www.webpage.com,,,,,831,CopyPasteStuff,,,,
12148,12148,12148,Web,complete,insertValue,,2019-02-22 11:19:19.365000+00:00,,832,instance with id 832,,,Frank01,,,831,CopyPasteStuff,,username,,
12149,12149,12149,Web,complete,insertValue,,2019-02-22 11:19:29.245000+00:00,,832,instance with id 832,,,LittleFrank123,,,831,CopyPasteStuff,,password,,
12150,12150,12150,Web,complete,clickButton,,2019-02-22 11:19:37.218000+00:00,,832,instance with id 832,,,,,,831,CopyPasteStuff,,confirm,,
12151,12151,12151,Web,complete,waitResponse,,2019-02-22 11:19:40.947000+00:00,,832,instance with id 832,www.webpage.com/ok,,,,,831,CopyPasteStuff,,,,
12152,12152,12152,Web,complete,clickButton,,2019-02-22 11:19:41.991000+00:00,,832,instance with id 832,,,,,,831,CopyPasteStuff,,Button1,,
12153,12153,12153,Web,complete,clickButton,,2019-02-22 11:19:46.989000+00:00,,832,instance with id 832,,,,,,831,CopyPasteStuff,,B2,,
12154,12154,12154,Web,complete,insertValue,,2019-02-22 11:19:50.230000+00:00,,832,instance with id 832,,,182381,,,831,CopyPasteStuff,,ID,,
12155,12155,12155,Excel,complete,copy,,2019-02-22 11:19:55.800000+00:00,,832,instance with id 832,,,Au 58124829 XT,B,1.0,831,CopyPasteStuff,B1.0,,,
12156,12156,12156,Web,complete,paste,,2019-02-22 11:19:59.131000+00:00,,832,instance with id 832,,,Au 58124829 XT,,,831,CopyPasteStuff,,Special code,,
12157,12157,12157,Excel,complete,copy,,2019-02-22 11:20:02.884000+00:00,,832,instance with id 832,,,Melbourne 123,B,2.0,831,CopyPasteStuff,B2.0,,,
12158,12158,12158,Web,complete,paste,,2019-02-22 11:20:06.089000+00:00,,832,instance with id 832,,,Melbourne 123,,,831,CopyPasteStuff,,Area,,
12159,12159,12159,Web,complete,clickButton,,2019-02-22 11:20:09.838000+00:00,,832,instance with id 832,,,,,,831,CopyPasteStuff,,OK,,
12160,12160,12160,Excel,complete,openFile,Sheet1,2019-02-22 11:20:19.838000+00:00,data.xls,833,instance with id 833,,,,,,832,CopyPasteStuff,,,,
12161,12161,12161,Web,complete,goToUrl,,2019-02-22 11:20:28.475000+00:00,,833,instance with id 833,www.webpage.com,,,,,832,CopyPasteStuff,,,,
12162,12162,12162,Web,complete,insertValue,,2019-02-22 11:20:40.489000+00:00,,833,instance with id 833,,,Frank01,,,832,CopyPasteStuff,,username,,
12163,12163,12163,Web,complete,insertValue,,2019-02-22 11:20:52.341000+00:00,,833,instance with id 833,,,LittleFrank123,,,832,CopyPasteStuff,,password,,
12164,12164,12164,Web,complete,clickButton,,2019-02-22 11:21:00.050000+00:00,,833,instance with id 833,,,,,,832,CopyPasteStuff,,confirm,,
12165,12165,12165,Web,complete,waitResponse,,2019-02-22 11:21:02.895000+00:00,,833,instance with id 833,www.webpage.com/error,,,,,832,CopyPasteStuff,,,,
12166,12166,12166,Web,complete,goToUrl,,2019-02-22 11:21:15.477000+00:00,,833,instance with id 833,www.webpage.com,,,,,832,CopyPasteStuff,,,,
12167,12167,12167,Web,complete,insertValue,,2019-02-22 11:21:22.729000+00:00,,833,instance with id 833,,,Frank01,,,832,CopyPasteStuff,,username,,
12168,12168,12168,Web,complete,insertValue,,2019-02-22 11:21:35.802000+00:00,,833,instance with id 833,,,LittleFrank123,,,832,CopyPasteStuff,,password,,
12169,12169,12169,Web,complete,clickButton,,2019-02-22 11:21:43.120000+00:00,,833,instance with id 833,,,,,,832,CopyPasteStuff,,confirm,,
12170,12170,12170,Web,complete,waitResponse,,2019-02-22 11:21:45.038000+00:00,,833,instance with id 833,www.webpage.com/error,,,,,832,CopyPasteStuff,,,,
12171,12171,12171,Web,complete,goToUrl,,2019-02-22 11:21:54.267000+00:00,,833,instance with id 833,www.webpage.com,,,,,832,CopyPasteStuff,,,,
12172,12172,12172,Web,complete,insertValue,,2019-02-22 11:21:56.535000+00:00,,833,instance with id 833,,,Frank01,,,832,CopyPasteStuff,,username,,
12173,12173,12173,Web,complete,insertValue,,2019-02-22 11:22:09.025000+00:00,,833,instance with id 833,,,LittleFrank123,,,832,CopyPasteStuff,,password,,
12174,12174,12174,Web,complete,clickButton,,2019-02-22 11:22:09.025000+00:00,,833,instance with id 833,,,,,,832,CopyPasteStuff,,confirm,,
12175,12175,12175,Web,complete,waitResponse,,2019-02-22 11:22:11.957000+00:00,,833,instance with id 833,www.webpage.com/error,,,,,832,CopyPasteStuff,,,,
12176,12176,12176,Excel,complete,insertValue,,2019-02-22 11:22:21.305000+00:00,,833,instance with id 833,,,Wrong log-in,A,10.0,832,CopyPasteStuff,A10.0,,,
12177,12177,12177,Excel,complete,insertValue,,2019-02-22 11:22:24.042000+00:00,,833,instance with id 833,,,Wrong log-in,B,10.0,832,CopyPasteStuff,B10.0,,,
12178,12178,12178,Excel,complete,insertValue,,2019-02-22 11:22:26.204000+00:00,,833,instance with id 833,,,Wrong log-in,C,10.0,832,CopyPasteStuff,C10.0,,,
12179,12179,12179,Web,complete,clickButton,,2019-02-22 11:22:28.455000+00:00,,833,instance with id 833,,,,,,832,CopyPasteStuff,,cancel,,
12180,12180,12180,Excel,complete,openFile,Sheet1,2019-02-22 11:22:38.455000+00:00,data.xls,834,instance with id 834,,,,,,833,CopyPasteStuff,,,,
12181,12181,12181,Web,complete,goToUrl,,2019-02-22 11:22:41.279000+00:00,,834,instance with id 834,www.webpage.com,,,,,833,CopyPasteStuff,,,,
12182,12182,12182,Web,complete,insertValue,,2019-02-22 11:22:44.499000+00:00,,834,instance with id 834,,,Frank01,,,833,CopyPasteStuff,,username,,
12183,12183,12183,Web,complete,insertValue,,2019-02-22 11:22:47.056000+00:00,,834,instance with id 834,,,LittleFrank123,,,833,CopyPasteStuff,,password,,
12184,12184,12184,Web,complete,clickButton,,2019-02-22 11:22:50.767000+00:00,,834,instance with id 834,,,,,,833,CopyPasteStuff,,confirm,,
12185,12185,12185,Web,complete,waitResponse,,2019-02-22 11:22:54.153000+00:00,,834,instance with id 834,www.webpage.com/ok,,,,,833,CopyPasteStuff,,,,
12186,12186,12186,Web,complete,clickButton,,2019-02-22 11:22:54.563000+00:00,,834,instance with id 834,,,,,,833,CopyPasteStuff,,Button1,,
12187,12187,12187,Web,complete,clickButton,,2019-02-22 11:22:56.189000+00:00,,834,instance with id 834,,,,,,833,CopyPasteStuff,,B2,,
12188,12188,12188,Web,complete,insertValue,,2019-02-22 11:23:00.074000+00:00,,834,instance with id 834,,,182381,,,833,CopyPasteStuff,,ID,,
12189,12189,12189,Excel,complete,copy,,2019-02-22 11:23:04.346000+00:00,,834,instance with id 834,,,Au 58124829 XT,B,1.0,833,CopyPasteStuff,B1.0,,,
12190,12190,12190,Web,complete,paste,,2019-02-22 11:23:05.792000+00:00,,834,instance with id 834,,,Au 58124829 XT,,,833,CopyPasteStuff,,Special code,,
12191,12191,12191,Excel,complete,copy,,2019-02-22 11:23:10.115000+00:00,,834,instance with id 834,,,Melbourne 123,B,2.0,833,CopyPasteStuff,B2.0,,,
12192,12192,12192,Web,complete,paste,,2019-02-22 11:23:13.054000+00:00,,834,instance with id 834,,,Melbourne 123,,,833,CopyPasteStuff,,Area,,
12193,12193,12193,Web,complete,clickButton,,2019-02-22 11:23:17.426000+00:00,,834,instance with id 834,,,,,,833,CopyPasteStuff,,OK,,
12194,12194,12194,Excel,complete,openFile,Sheet1,2019-02-22 11:23:27.426000+00:00,data.xls,835,instance with id 835,,,,,,834,CopyPasteStuff,,,,
12195,12195,12195,Web,complete,goToUrl,,2019-02-22 11:23:34.082000+00:00,,835,instance with id 835,www.webpage.com,,,,,834,CopyPasteStuff,,,,
12196,12196,12196,Web,complete,insertValue,,2019-02-22 11:23:48.497000+00:00,,835,instance with id 835,,,Frank01,,,834,CopyPasteStuff,,username,,
12197,12197,12197,Web,complete,insertValue,,2019-02-22 11:24:03.930000+00:00,,835,instance with id 835,,,LittleFrank123,,,834,CopyPasteStuff,,password,,
12198,12198,12198,Web,complete,clickButton,,2019-02-22 11:24:14.492000+00:00,,835,instance with id 835,,,,,,834,CopyPasteStuff,,confirm,,
12199,12199,12199,Web,complete,waitResponse,,2019-02-22 11:24:16.628000+00:00,,835,instance with id 835,www.webpage.com/ok,,,,,834,CopyPasteStuff,,,,
12200,12200,12200,Web,complete,clickButton,,2019-02-22 11:24:26.858000+00:00,,835,instance with id 835,,,,,,834,CopyPasteStuff,,Button1,,
12201,12201,12201,Web,complete,clickButton,,2019-02-22 11:24:30.312000+00:00,,835,instance with id 835,,,,,,834,CopyPasteStuff,,B2,,
12202,12202,12202,Web,complete,insertValue,,2019-02-22 11:24:33.621000+00:00,,835,instance with id 835,,,182381,,,834,CopyPasteStuff,,ID,,
12203,12203,12203,Excel,complete,copy,,2019-02-22 11:24:35.850000+00:00,,835,instance with id 835,,,Au 58124829 XT,B,1.0,834,CopyPasteStuff,B1.0,,,
12204,12204,12204,Web,complete,paste,,2019-02-22 11:24:37.362000+00:00,,835,instance with id 835,,,Au 58124829 XT,,,834,CopyPasteStuff,,Special code,,
12205,12205,12205,Excel,complete,copy,,2019-02-22 11:24:41.089000+00:00,,835,instance with id 835,,,Melbourne 123,B,2.0,834,CopyPasteStuff,B2.0,,,
12206,12206,12206,Web,complete,paste,,2019-02-22 11:24:45.217000+00:00,,835,instance with id 835,,,Melbourne 123,,,834,CopyPasteStuff,,Area,,
12207,12207,12207,Web,complete,clickButton,,2019-02-22 11:24:48.431000+00:00,,835,instance with id 835,,,,,,834,CopyPasteStuff,,OK,,
12208,12208,12208,Excel,complete,openFile,Sheet1,2019-02-22 11:24:58.431000+00:00,data.xls,836,instance with id 836,,,,,,835,CopyPasteStuff,,,,
12209,12209,12209,Web,complete,goToUrl,,2019-02-22 11:25:07.967000+00:00,,836,instance with id 836,www.webpage.com,,,,,835,CopyPasteStuff,,,,
12210,12210,12210,Web,complete,insertValue,,2019-02-22 11:25:10.413000+00:00,,836,instance with id 836,,,Frank01,,,835,CopyPasteStuff,,username,,
12211,12211,12211,Web,complete,insertValue,,2019-02-22 11:25:20.391000+00:00,,836,instance with id 836,,,LittleFrank123,,,835,CopyPasteStuff,,password,,
12212,12212,12212,Web,complete,clickButton,,2019-02-22 11:25:31.364000+00:00,,836,instance with id 836,,,,,,835,CopyPasteStuff,,confirm,,
12213,12213,12213,Web,complete,waitResponse,,2019-02-22 11:25:34.902000+00:00,,836,instance with id 836,www.webpage.com/ok,,,,,835,CopyPasteStuff,,,,
